productid,avg_score,num_reviews
B0048IDLPQ,4.0,2
B0048IDNHC,5.0,2
B0048IDNLI,1.0,1
B0048IDORG,5.0,1
B0048IDQGK,5.0,1
B0048IDQP6,3.75,4
B0048IEMPY,5.0,1
B0048IENPS,1.0,1
B0048IEO9S,5.0,1
B0048IEPBU,5.0,1
B0048IEQ2I,5.0,1
B0048IEX1M,5.0,1
B0048IFJXI,5.0,1
B0048IFLLI,4.0,1
B0048IFLQS,3.0,1
B0048IFLXQ,5.0,1
B0048IFN1Q,4.5,8
B0048IFNUW,5.0,3
B0048IFNZ2,3.0,2
B0048IFP3W,4.666666666666667,3
B0048IFSAC,1.0,1
B0048IFT3S,3.0,2
B0048IFTUG,5.0,1
B0048IFTVU,5.0,1
B0048IFVAO,4.0,4
B0048IFVB8,4.0,3
B0048IFVCM,5.0,2
B0048IH2UG,5.0,1
B0048IH43Q,5.0,5
B0048IH6WA,5.0,3
B0048IH76U,5.0,1
B0048IH7VK,1.0,1
B0048IH8D2,5.0,1
B0048IH8IC,3.5,2
B0048IH8NW,5.0,1
B0048IH96S,3.6666666666666665,3
B0048IH9H2,1.0,1
B0048IH9J0,2.0,1
B0048IH9LI,5.0,1
B0048IH9M2,5.0,2
B0048II462,5.0,1
B0048IISX6,5.0,4
B0048IIV4M,3.75,4
B0048IIXY0,4.5,2
B0048IJ5LU,5.0,1
B0048IK6A4,5.0,1
B0048IK8UC,1.0,1
B0048IKAPA,5.0,1
B0048IKBHW,5.0,1
B0048IKMK8,5.0,1
B0048IKSM0,5.0,2
B0048ILQZ8,4.0,1
B0048ILS3I,5.0,1
B0048IM7JW,5.0,3
B0048IMAEO,4.0,1
B0048IME9U,5.0,1
B0048IMJ8Q,5.0,2
B0048IMO5Y,4.0,1
B0048INIF4,5.0,1
B0048IO9L6,5.0,3
B0048IOCFO,5.0,2
B0048IPQWC,4.0,4
B0048IPR9Y,5.0,1
B0048IPRSA,5.0,1
B0048IPRZI,4.0,1
B0048IQ446,5.0,2
B0048IQ94Q,4.0,1
B0048IQ99Q,4.714285714285714,7
B0048IQ9BY,3.6666666666666665,3
B0048IQDJC,3.0,1
B0048IQEZU,5.0,1
B0048IQHFW,5.0,1
B0048IQHU2,4.0,1
B0048IQKTA,5.0,1
B0048IZPCI,5.0,1
B0048J0RDE,4.0,1
B0048JCX2C,3.6666666666666665,3
B0048JFEYQ,5.0,1
B0048K9C3E,5.0,1
B0048KAWUG,1.0,1
B0048KBGJM,5.0,1
B0048KCMSQ,5.0,1
B0048KCN6M,4.0,1
B0048KCZ24,5.0,1
B0048KD0J6,4.0,2
B0048KD2EE,5.0,1
B0048KD4XS,3.25,4
B0048KD6Z4,5.0,1
B0048KD9T2,3.75,4
B0048KDDPW,5.0,1
B0048KDL4A,5.0,1
B0048KEEBE,5.0,3
B0048KEEMI,5.0,1
B0048KEF8Q,5.0,1
B0048KEQYY,5.0,1
B0048KEZJK,5.0,3
B0048KF9RC,5.0,1
B0048KFKW6,5.0,1
B0048KFLK2,4.8,5
B0048KFLVQ,5.0,1
B0048KFVMU,4.0,14
B0048KG1T2,3.0,2
B0048KH0VK,1.0,1
B0048KH218,4.909090909090909,11
B0048KH2WM,5.0,1
B0048KH5OW,5.0,1
B0048KI4K6,5.0,1
B0048KIXDE,5.0,1
B0048KK8JQ,5.0,2
B0048KKKVC,4.0,6
B0048KMJBG,4.6,5
B0048KMQRS,5.0,3
B0048KODJM,5.0,3
B0048LSWFW,5.0,1
B0048LSY6E,5.0,1
B0048LUB9M,4.0,1
B0048MB988,1.5,2
B0048MHCM0,3.5,2
B0048MJ71Y,3.0,2
B0048MJ82C,2.7142857142857144,7
B0048ML1YK,5.0,4
B0048MQK82,3.6666666666666665,3
B0048NVTJG,5.0,1
B0048NZ1X6,5.0,1
B0048NZC26,5.0,1
B0048OBT04,5.0,9
B0048RO3QS,5.0,1
B0048UAL3Y,4.0,1
B0048WJGC4,4.333333333333333,3
B0048WNQUM,5.0,2
B0048Z1XKY,5.0,2
B0048Z6PPM,5.0,1
B0048Z6UZC,4.583333333333333,12
B0048Z6V7O,4.0,1
B0048Z747K,5.0,1
B0048Z7ASS,4.0,1
B0048Z8OCO,4.428571428571429,7
B0048Z8T9C,5.0,1
B0048Z92GG,5.0,2
B0048ZB0AW,4.25,4
B0048ZB7Q4,5.0,1
B0048ZBRZ0,5.0,1
B0048ZBVWE,5.0,1
B0048ZBWDM,5.0,1
B0048ZBWOQ,5.0,1
B0048ZBYJ4,5.0,1
B0048ZBYL2,3.0,2
B0048ZC6V4,5.0,1
B0048ZCBZU,5.0,1
B0048ZDZ9G,4.0,5
B004917KYK,5.0,1
B00491FF1K,5.0,1
B00491FPRE,4.5,2
B00492TMXQ,5.0,2
B00492XKV6,5.0,1
B00493XY3O,1.0,1
B004944OVY,4.0,1
B004946ZV6,4.666666666666667,3
B00494CK56,3.0,2
B00494HSP8,5.0,1
B00494HZ42,4.0,1
B00494K5HG,5.0,2
B00494NBMM,3.0,2
B00494NMRG,5.0,1
B00494NN2U,5.0,1
B00494OQ58,5.0,1
B004953IT2,5.0,1
B00495KIZO,4.0,1
B00495M3KC,5.0,1
B00495NRU2,5.0,1
B00495RHLC,5.0,1
B00495RQNG,5.0,3
B00495SFP4,3.0,2
B00496V7VM,4.0,1
B00497KPSM,5.0,3
B00497LNRY,4.235294117647059,17
B00497LSLA,5.0,3
B00497NQE2,5.0,3
B00497W89G,3.0,1
B00497XHN2,5.0,1
B00497XVW4,3.875,8
B00497XW8W,4.8,5
B00497ZQTU,4.142857142857143,7
B004981DJQ,5.0,1
B004981FZS,1.5,2
B004981W56,5.0,4
B004981W5G,3.5,6
B004981WKG,3.0,2
B004982RPA,5.0,4
B004982TOO,5.0,1
B0049837VI,5.0,1
B004983DGC,2.0,1
B004984G3Q,4.416666666666667,12
B004984G40,3.789473684210526,19
B004985982,3.857142857142857,7
B004989EEW,4.571428571428571,7
B004989EGK,4.6,5
B004989PC8,4.25,4
B00498CFFW,2.5555555555555554,9
B00498GQ20,3.625,8
B00498HV6K,1.0,1
B00498JYLU,3.3,10
B00498NJNO,5.0,1
B0049AD2IY,3.0,2
B0049AD4TG,2.0,1
B0049AH2Z8,2.3333333333333335,12
B0049AKP5C,5.0,1
B0049AQWWM,5.0,1
B0049B1VWW,5.0,1
B0049B1VXG,4.5,2
B0049B1VXQ,5.0,2
B0049B1VY0,5.0,1
B0049B1VYA,3.0,2
B0049B1VYK,5.0,2
B0049BCL0I,5.0,3
B0049BG03C,5.0,2
B0049BHPU4,5.0,2
B0049BHQ1C,5.0,1
B0049BJG8I,5.0,1
B0049BUWH2,4.2,5
B0049C27JC,5.0,1
B0049CGWWA,1.0,1
B0049CKKP0,4.0,1
B0049CKN52,3.1666666666666665,6
B0049D3UF6,4.8,5
B0049D3UWE,5.0,1
B0049D3VYQ,3.375,8
B0049D3X3U,5.0,9
B0049D3YTS,4.0,5
B0049D5GA8,4.2,10
B0049D5GNU,4.5,2
B0049D5GTY,5.0,1
B0049D5L30,4.6,15
B0049D6ALC,4.0,1
B0049D7CQ4,3.8,5
B0049D7EY4,5.0,1
B0049D7FZM,5.0,1
B0049D7HRS,5.0,2
B0049D7ICM,4.68,25
B0049D7JQW,5.0,2
B0049D7JRG,4.0,1
B0049D9ERE,4.0,1
B0049D9H4Y,4.0,20
B0049D9IVG,4.0,1
B0049D9JBK,1.0,1
B0049DG4WW,3.6666666666666665,9
B0049DIU3I,4.5,2
B0049DOQAO,4.0,1
B0049DT9PG,5.0,1
B0049DZPX6,2.0,2
B0049EF1QQ,5.0,4
B0049EF1RA,5.0,1
B0049EGT4O,5.0,1
B0049EIUGY,5.0,1
B0049EKYUO,5.0,1
B0049EKZ08,5.0,1
B0049EMYBQ,2.0,2
B0049EMYES,2.0,2
B0049EX47O,4.6,5
B0049F925Q,3.0,2
B0049FGRYU,5.0,1
B0049FK5NO,4.666666666666667,3
B0049FLNCQ,3.764705882352941,17
B0049GD3GO,5.0,2
B0049GEN86,4.5,2
B0049GSPO4,5.0,1
B0049H514K,5.0,1
B0049HHAQW,5.0,1
B0049HN2GE,4.0,1
B0049HOAG0,4.0,1
B0049HSIKE,5.0,1
B0049HTLFU,5.0,1
B0049I354W,5.0,1
B0049I4JPG,4.0,2
B0049IAW7K,5.0,1
B0049ICWNM,5.0,1
B0049IF5LI,5.0,1
B0049IGQA2,3.0,2
B0049IH9BM,5.0,1
B0049IHLSS,5.0,4
B0049IHN3Q,5.0,1
B0049IHZKC,5.0,1
B0049II9IY,5.0,1
B0049IIXMG,5.0,1
B0049IIXT4,5.0,1
B0049IMDNG,5.0,2
B0049IOEQU,5.0,1
B0049IQ3J6,3.0,4
B0049IRCAA,4.777777777777778,9
B0049IT94M,5.0,8
B0049IUUCM,3.8461538461538463,13
B0049IWOYO,5.0,1
B0049J0BK2,4.0,1
B0049J0BMU,5.0,4
B0049J0FT4,1.0,1
B0049J0FWQ,5.0,1
B0049J0PX0,1.0,1
B0049J0Q48,1.0,1
B0049J0T22,2.3333333333333335,3
B0049J0TN6,5.0,1
B0049J27JA,3.1333333333333333,15
B0049J27TK,4.0,1
B0049J27UE,5.0,1
B0049J2ADS,3.5,2
B0049J2K24,4.0,2
B0049J2LI2,2.3333333333333335,3
B0049J2TZM,3.0,1
B0049J2VUA,3.5,2
B0049J2VZU,3.0,1
B0049J3LRC,2.0,1
B0049J3M5I,5.0,1
B0049J4072,5.0,1
B0049J44QO,5.0,1
B0049J5JY0,3.5,2
B0049J5PW6,4.0,1
B0049J7ZA6,5.0,1
B0049K99RW,4.888888888888889,9
B0049KKR6Y,4.0,1
B0049L72AW,5.0,1
B0049LPDOO,5.0,1
B0049LSIRS,3.0,2
B0049LUEKC,3.8333333333333335,6
B0049M3IZO,4.25,4
B0049M3J4O,4.153846153846154,13
B0049M6OJ6,5.0,1
B0049M7LA2,5.0,4
B0049M7LES,4.666666666666667,3
B0049M8LRE,3.0,1
B0049M8NLI,4.0,1
B0049M8NW2,5.0,1
B0049M99VG,4.5,2
B0049M99VQ,4.333333333333333,6
B0049MABWW,4.0,1
B0049MADC0,4.0,1
B0049MATYW,5.0,1
B0049MAXTI,2.0,2
B0049MCBZM,4.5,2
B0049MD278,3.5,2
B0049MDRMI,3.25,8
B0049MDROG,2.75,20
B0049MFAU0,4.5,2
B0049MFQ1S,5.0,1
B0049MHTFY,4.5,6
B0049NEIB6,5.0,1
B0049NGEIQ,5.0,2
B0049NXV6Y,5.0,1
B0049OASDW,4.833333333333333,6
B0049OHVU0,4.75,4
B0049OM0LK,5.0,2
B0049OMB9Q,5.0,1
B0049OPXP0,4.363636363636363,22
B0049OQJXA,4.178571428571429,28
B0049OVWUU,5.0,1
B0049OX6IG,5.0,2
B0049OXSNE,4.818181818181818,11
B0049OZ9UY,2.0,1
B0049OZV1G,5.0,1
B0049PCCIA,4.4,5
B0049PCQSQ,5.0,1
B0049PGCIG,1.0,2
B0049PHOF6,5.0,3
B0049PJQCA,5.0,2
B0049PJUN0,2.3333333333333335,3
B0049PMN6G,5.0,1
B0049PN92S,5.0,1
B0049PP5V6,3.75,4
B0049PRPCI,2.0,1
B0049QRUOK,5.0,1
B0049R46OG,2.0,1
B0049R83WW,5.0,4
B0049RAVUY,5.0,1
B0049RDI0Y,4.462962962962963,54
B0049RY7PY,4.0,2
B0049S03H4,2.0,2
B0049S03X8,5.0,1
B0049S048M,5.0,1
B0049S1YEU,4.0,1
B0049S1YMM,4.5,2
B0049S5APO,4.0,1
B0049S5B3A,3.6666666666666665,3
B0049S5BDA,4.5,2
B0049SCHV4,5.0,1
B0049SV1K2,5.0,2
B0049T0DXC,4.5,14
B0049T59AY,1.0,1
B0049T5BC0,3.0,1
B0049T5BK2,5.0,2
B0049T6QOW,4.5,2
B0049T8I70,3.5,2
B0049T8IK2,2.0,1
B0049TA3TQ,4.5,2
B0049TC128,5.0,1
B0049TX1E0,5.0,1
B0049TXF78,5.0,1
B0049TZA26,5.0,8
B0049U1H4U,5.0,2
B0049U3EBE,5.0,1
B0049U7DLG,4.0,1
B0049U9TTA,5.0,2
B0049UDYH8,4.5,10
B0049UFDJK,5.0,1
B0049UGT98,4.0,1
B0049UH8A2,3.5,2
B0049UJU30,5.0,1
B0049UKKP2,5.0,1
B0049ULB78,4.4907063197026025,269
B0049UNACM,4.0,3
B0049URK5U,5.0,1
B0049USYXW,5.0,3
B0049UVNYY,3.0,1
B0049UZ26E,5.0,1
B0049VP0MY,5.0,1
B0049VXDAU,3.0,1
B0049W3QUG,5.0,1
B0049W4QEG,3.25,4
B0049W5NA2,5.0,1
B0049W5NAC,5.0,1
B0049W6ACW,1.0,1
B0049W7CBA,4.0,1
B0049W9ASS,4.0,1
B0049W9AUG,4.0,1
B0049W9AWE,4.0,1
B0049W9CC2,5.0,1
B0049W9I08,5.0,3
B0049WLTY6,5.0,1
B0049WSAQ6,4.0,1
B0049WV8S8,4.0,27
B0049YK1FC,4.153846153846154,13
B0049YK1V6,5.0,2
B0049YK1W0,4.809523809523809,21
B0049YK20Q,4.75,12
B0049YM8XU,4.666666666666667,3
B0049YMA9C,3.0,2
B0049YMA9W,4.733333333333333,15
B0049YMAII,4.083333333333333,12
B0049YMAJ2,2.3333333333333335,3
B0049YMB5U,5.0,6
B0049YMB64,4.6,5
B0049YMBKA,5.0,12
B0049YMC0Y,5.0,4
B0049YMC3Q,4.928571428571429,14
B0049YNXDY,5.0,11
B0049YNXFM,3.0,1
B0049YNYE2,5.0,2
B0049YNYQA,5.0,3
B0049YNZWS,5.0,1
B0049YP724,2.3333333333333335,3
B0049YP72E,5.0,3
B0049YP7HE,3.0,2
B0049YRADI,3.6666666666666665,3
B0049YRBWI,4.333333333333333,6
B0049YRD7G,5.0,2
B0049Z1MGI,4.4375,16
B0049Z1N4E,5.0,1
B0049Z5MWS,5.0,1
B0049Z5OCG,4.75,4
B0049Z5OSK,4.435483870967742,62
B0049Z5P1G,5.0,1
B0049Z5PZC,2.0,1
B0049Z7O7E,3.8333333333333335,6
B0049Z7OWY,2.5,2
B0049Z7PPK,4.0,3
B0049Z7Q22,5.0,6
B0049Z7RBW,5.0,1
B0049Z9ANU,4.435483870967742,62
B0049ZA7W8,5.0,1
B0049ZA8PY,4.0,2
B0049ZA91W,3.5,2
B0049ZADF4,5.0,1
B0049ZADKE,5.0,3
B0049ZCDT8,1.0,1
B0049ZCF9G,4.435483870967742,62
B0049ZCFBE,4.857142857142857,7
B0049ZCFUA,5.0,1
B0049ZCG54,5.0,1
B0049ZK3NG,5.0,1
B0049ZL3KS,5.0,1
B0049ZP8TA,4.0,1
B004A0Y35E,5.0,2
B004A11P90,4.333333333333333,3
B004A11PAO,5.0,1
B004A3L1B0,2.0,1
B004A52N6K,3.5714285714285716,14
B004A5LAM8,3.1666666666666665,6
B004A5NZIU,4.0,2
B004A64BHS,5.0,1
B004A68T4Y,3.5,2
B004A6CXQO,5.0,2
B004A6F0Z0,4.4,15
B004A6G3H4,3.0,1
B004A6GONW,5.0,1
B004A6KZ0U,5.0,1
B004A6N3XG,4.75,4
B004A6O31M,5.0,2
B004A6PEP6,2.0,1
B004A6PNOS,5.0,1
B004A6W57Q,3.0,1
B004A72PC0,4.0,1
B004A72PKM,3.0,2
B004A748VG,5.0,1
B004A748W0,5.0,1
B004A748XE,5.0,1
B004A76BAW,5.0,2
B004A76BTI,3.0,2
B004A7ADLA,5.0,2
B004A812VE,4.0,1
B004A81WZ0,4.0,2
B004A83DU2,5.0,2
B004A84CU2,3.0,2
B004A85G52,5.0,1
B004A86BR4,5.0,1
B004A87JCK,5.0,2
B004A87JDE,5.0,1
B004A880AU,5.0,1
B004A8B07U,5.0,2
B004A8QK98,3.0,2
B004A8QYVC,1.0,1
B004A8R2UY,4.428571428571429,7
B004A8SC6M,5.0,1
B004A8VV42,5.0,1
B004A92ER4,5.0,1
B004A9GIGM,3.5,2
B004A9HFY6,3.5,2
B004A9VWC2,2.7,10
B004A9XYIM,5.0,2
B004A9Y6MK,4.5,2
B004AA2MUM,3.857142857142857,7
B004AACVHQ,3.0,2
B004AAEQDI,5.0,1
B004AAI0OE,2.0,1
B004AAXMNI,4.0,1
B004AB59D8,5.0,1
B004AC0OF0,4.0,2
B004AC0PCW,5.0,2
B004AC27TG,4.0,1
B004AC28A4,4.5,2
B004AC28C2,5.0,1
B004AC28KO,5.0,4
B004AC4BKE,5.0,3
B004ACBL98,5.0,1
B004ACQKDK,1.0,1
B004ACWI0Y,1.0,1
B004AD41DK,4.666666666666667,3
B004ADJ2CA,5.0,1
B004ADJ2D4,5.0,3
B004ADX7CQ,5.0,2
B004ADXW8A,3.4285714285714284,7
B004AE1FGK,3.0,1
B004AE1FHY,3.75,8
B004AEKJ6M,5.0,5
B004AFGES8,4.142857142857143,28
B004AFIDXM,1.0,1
B004AFODLI,4.896551724137931,29
B004AFQFJ6,3.0,1
B004AFSIP0,4.0,3
B004AFTCBE,3.5,2
B004AFTV60,4.5,2
B004AFVFIW,4.714285714285714,7
B004AFXB3O,4.5,6
B004AFY2XC,5.0,1
B004AG6EFU,5.0,1
B004AG6HDO,5.0,2
B004AG8FXE,5.0,1
B004AG8GAQ,3.0,2
B004AG8KDE,4.0,2
B004AG8KYI,5.0,1
B004AG9X94,5.0,1
B004AG9Y8Y,3.75,4
B004AG9ZJM,5.0,1
B004AGA0LE,5.0,5
B004AGBVBM,5.0,1
B004AGBXQA,5.0,1
B004AGBYA0,3.0,2
B004AGBYRS,4.4,5
B004AGE1K0,5.0,1
B004AGERVS,5.0,1
B004AGG91E,5.0,1
B004AGO3DU,3.0,1
B004AGOTIE,5.0,1
B004AGP1TA,5.0,1
B004AGSX4U,3.75,4
B004AGU1AO,4.571428571428571,7
B004AGX0HA,5.0,1
B004AGXIKY,5.0,1
B004AH0MLG,4.25,4
B004AH4NKW,2.0,1
B004AH6NBY,5.0,2
B004AH6YK4,4.25,8
B004AH6YUO,5.0,2
B004AH72R8,5.0,1
B004AH746W,5.0,1
B004AH76LU,5.0,1
B004AH778M,4.0,1
B004AH7BC4,4.75,4
B004AH7BZQ,5.0,1
B004AH7C2S,5.0,1
B004AH80DI,4.0,1
B004AH8M4K,5.0,1
B004AH8XIK,5.0,1
B004AH99CO,5.0,1
B004AH9BH2,5.0,8
B004AHAW9I,4.0,1
B004AHAWM0,5.0,1
B004AHAZ04,3.0,2
B004AHB0EO,4.0,1
B004AHB6ES,1.0,1
B004AHBCQK,5.0,1
B004AHBCVA,3.6666666666666665,3
B004AHBMJW,2.3333333333333335,3
B004AHCD8G,4.25,4
B004AHCFTI,5.0,1
B004AHCGI8,5.0,2
B004AHCOOE,5.0,2
B004AHD22W,3.0,2
B004AHD3DA,5.0,1
B004AHD3HG,5.0,1
B004AHD8WQ,5.0,1
B004AHDU42,5.0,1
B004AHDV82,5.0,1
B004AHG3KU,5.0,1
B004AHGBX4,3.0,1
B004AHGD8C,4.333333333333333,3
B004AHGDBO,5.0,1
B004AHI5XI,5.0,1
B004AHIAEM,5.0,1
B004AHIBB4,5.0,1
B004AHIBKU,5.0,1
B004AHOEXS,4.0,1
B004AHPE1O,4.5,2
B004AI35IM,4.0,1
B004AI3HG2,3.0,1
B004AIAT5O,5.0,1
B004AIB3YU,5.0,1
B004AIBSFE,4.875,8
B004AIHPCO,5.0,2
B004AIZT5E,5.0,2
B004AJIG76,5.0,1
B004AJIGDK,3.0,2
B004AJIGM6,5.0,6
B004AJIHFM,5.0,1
B004AJIHI4,1.0,1
B004AJKE6M,5.0,1
B004AJKYVC,5.0,3
B004AJM398,5.0,2
B004AJM3G6,5.0,2
B004AJOGUM,4.5,2
B004AJQ8QW,5.0,5
B004AJRLR2,4.5,2
B004AJRLRC,5.0,1
B004AJRLS6,3.0,1
B004AJRM44,4.0,5
B004AJTF8A,3.8,5
B004AJVNP8,5.0,2
B004AK5GAK,5.0,2
B004AKNNPA,5.0,1
B004AKNNXW,5.0,1
B004ALF5JG,5.0,1
B004ALGNQ0,5.0,6
B004ALIR3M,1.0,1
B004ALIV7O,4.384615384615385,13
B004ALLAQ8,5.0,5
B004ALRMH4,1.0,1
B004AM253O,5.0,1
B004AM2LI8,5.0,1
B004AMFDF6,4.75,4
B004AMHIJU,4.875,8
B004AMHT9Y,5.0,1
B004AMJ7PS,3.6666666666666665,3
B004AMLWO2,3.5,2
B004AMMPMU,4.75,8
B004AN09MC,5.0,1
B004AN7PG0,5.0,8
B004AN7QEQ,3.6666666666666665,3
B004AN8Q86,5.0,2
B004ANA3DM,5.0,1
B004ANC83U,4.111111111111111,9
B004ANFNSC,5.0,1
B004ANJNHO,3.0,2
B004AO3LPS,5.0,1
B004AO5926,4.666666666666667,9
B004AO59C6,5.0,3
B004AO7F0K,4.666666666666667,9
B004AO9EGS,4.8,5
B004AO9EJU,4.8,5
B004AOCOC4,4.666666666666667,9
B004AOCODI,5.0,3
B004AOCOMY,4.8,5
B004AOFZPW,5.0,2
B004AOGJ6G,2.0,1
B004AOGJPW,5.0,1
B004APK4Z2,3.1666666666666665,6
B004APYTTE,3.6666666666666665,3
B004APZYVG,3.769230769230769,78
B004AQ2D5K,5.0,1
B004AQ850M,4.0,3
B004AQDCPA,3.4285714285714284,7
B004AQG0D6,5.0,1
B004AQMSV4,3.5,12
B004AQPNP2,4.777777777777778,9
B004AQSHMI,4.0,1
B004AQZNAW,1.0,2
B004AR0VMQ,4.5,4
B004ARFGDU,4.5,2
B004ARKE14,5.0,1
B004ARQ968,1.0,1
B004ARR0B6,5.0,1
B004ARUSCO,4.0,1
B004ARV84G,1.0,1
B004AS1W14,5.0,1
B004AS9NU6,5.0,1
B004ASBLJ2,4.8125,32
B004ASDDVG,5.0,1
B004ASDNXO,5.0,1
B004ASFMRE,5.0,1
B004ASFNDW,5.0,1
B004ASGJ5S,4.6,5
B004ASGP52,5.0,1
B004ASPOA4,5.0,2
B004ATVHPE,5.0,1
B004AUDR88,5.0,1
B004AUKLCI,5.0,4
B004AVAZO6,5.0,1
B004AVEHLS,5.0,1
B004AVEHNQ,5.0,1
B004AVEPEW,4.0,1
B004AVERVS,1.0,1
B004AVEW8G,4.375,8
B004AVFVWC,5.0,1
B004AVFW80,5.0,5
B004AVFXP2,5.0,1
B004AVGC0C,5.0,1
B004AVLXFQ,5.0,1
B004AVVNRY,3.0,1
B004AVWQUM,1.0,1
B004AVYUOW,5.0,1
B004AW0FI6,5.0,3
B004AW1R8I,5.0,1
B004AW1WSI,5.0,2
B004AW1Z94,3.0,2
B004AW2E8A,5.0,1
B004AW3DQC,5.0,1
B004AW3HA4,3.0,2
B004AW3YYI,5.0,2
B004AW3ZUG,5.0,2
B004AW5G6W,5.0,1
B004AW5THI,5.0,1
B004AW9VPY,4.75,4
B004AWBPD0,4.0,1
B004AWBTLS,5.0,1
B004AWJ8RU,5.0,2
B004AWOHBW,5.0,3
B004AWTR6M,4.175925925925926,108
B004AWV49U,4.0,3
B004AXZEW2,3.75,4
B004AY1H2M,5.0,1
B004AY1ZUG,5.0,1
B004AY25P0,1.0,2
B004AY2WGM,3.0,1
B004AY99ZE,5.0,1
B004AYW834,5.0,1
B004AZBRAI,5.0,1
B004B0E6LE,4.8,5
B004B19L04,4.625,8
B004B30K3Y,2.0,1
B004B380VI,3.75,4
B004B3FKC0,5.0,1
B004B3II4M,3.7777777777777777,9
B004B3K8ZY,3.5,8
B004B3KHEG,4.0,7
B004B3MDAW,5.0,4
B004B3WWC6,4.057142857142857,35
B004B3Y0MQ,5.0,1
B004B4368O,5.0,6
B004B43OV8,4.0,4
B004B44ZQ6,4.057142857142857,35
B004B4BBTA,4.0,1
B004B4EKJI,5.0,4
B004B600WM,1.0,1
B004B607MU,4.75,4
B004B61FJ4,1.0,1
B004B63HX6,4.0,1
B004B664MM,5.0,1
B004B67WXW,5.0,1
B004B6NN2Q,3.5,2
B004B6X86W,1.0,1
B004B73M7G,5.0,2
B004B748G0,5.0,2
B004B77NSK,5.0,1
B004B79TCS,5.0,1
B004B7C524,5.0,7
B004B8BPUG,4.0,1
B004B8HIWU,4.0,1
B004B8HJ8S,5.0,1
B004B8QKSI,1.0,1
B004B8QL1E,3.0,4
B004B8SCAM,5.0,1
B004B8SCDO,4.5,2
B004B8SCFW,5.0,2
B004B8TQDY,5.0,1
B004B9ASMQ,5.0,1
B004B9B0HS,5.0,2
B004B9CH4S,4.5,2
B004B9COVE,5.0,1
B004B9COVY,5.0,6
B004B9COX2,4.0,3
B004B9EJNK,5.0,1
B004B9EJQW,5.0,1
B004B9EQKQ,5.0,2
B004B9FZX8,3.3333333333333335,3
B004B9GNPM,1.0,1
B004B9GNSY,3.0,1
B004B9HQVW,5.0,1
B004B9HZKY,4.0,3
B004B9IP7Q,5.0,2
B004B9IW4W,4.0,1
B004B9JIYU,3.25,4
B004B9KDTY,5.0,3
B004B9L9N8,4.0,3
B004B9P420,4.75,8
B004B9P42A,5.0,2
B004B9Q6GI,5.0,2
B004B9T82W,5.0,4
B004B9UKE2,4.0,2
B004B9WCNE,5.0,2
B004BA03YI,5.0,1
B004BA041A,5.0,1
B004BAKDYI,2.6,5
B004BB3T4S,1.0,1
B004BBHJ2G,5.0,1
B004BBR95I,2.3333333333333335,3
B004BCFDGO,5.0,1
B004BCJ1JY,4.25,4
B004BCT2JI,4.170212765957447,47
B004BCT2PW,3.8,5
B004BCV4HQ,3.75,8
B004BCV4XU,4.75,4
B004BCV53O,3.4444444444444446,9
B004BCVKIY,1.0,1
B004BCX14K,2.3333333333333335,3
B004BCYW7U,4.0,1
B004BCYWRU,3.8,5
B004BCYWY8,3.4444444444444446,9
B004BD0Q4W,3.75,8
B004BD5084,5.0,1
B004BDC21W,5.0,7
B004BDC25S,5.0,1
B004BF6V44,3.25,4
B004BFAM3K,5.0,1
B004BFOBGO,5.0,2
B004BFR7LU,4.25,4
B004BFVFCW,4.5,2
B004BFVHW0,5.0,1
B004BGDGFA,1.0,2
B004BGFEXW,2.0,1
B004BGM3HC,5.0,1
B004BGZGPI,5.0,1
B004BH2WVS,5.0,1
B004BH2X0I,5.0,1
B004BH4YLY,5.0,1
B004BH79GQ,4.0,2
B004BH8POG,3.5,2
B004BIOE40,5.0,2
B004BIQ90C,3.0,1
B004BJ4L9C,4.0,2
B004BJ8ES6,4.25,12
B004BJ8F26,3.3333333333333335,3
B004BJHKV8,1.0,1
B004BJS1FM,5.0,1
B004BJS1PC,4.333333333333333,3
B004BJS1PM,4.6,10
B004BJVLWC,3.8333333333333335,6
B004BJWT3C,4.0,1
B004BJWTBY,3.0,2
B004BJY6Y2,4.0,10
B004BJYP66,4.4,5
B004BJYPCK,4.5,10
B004BJYQ4C,5.0,6
B004BK707Q,4.705882352941177,17
B004BKHX0U,4.75,4
B004BKLHOS,4.274834437086093,302
B004BKM24M,5.0,3
B004BKO5VU,3.4,5
B004BKP68Q,4.888888888888889,9
B004BKPR3U,4.555555555555555,9
B004BKR2V0,4.5,2
B004BKRLT8,4.818181818181818,11
B004BKSOPI,5.0,5
B004BKV7U2,4.0,1
B004BKV81U,4.833333333333333,6
B004BKVQF8,3.8823529411764706,17
B004BKXCHI,4.0,1
B004BKXW78,4.666666666666667,3
B004BKXW8M,5.0,1
B004BL6ZJ4,5.0,2
B004BLOQHC,2.3333333333333335,6
B004BLQ45O,4.333333333333333,3
B004BLQ6NO,5.0,1
B004BMZNKU,1.0,2
B004BN4HWE,5.0,2
B004BN4LMA,5.0,1
B004BN6YCU,1.0,1
B004BNJZZS,1.0,5
B004BNNO0U,1.0,5
B004BNQ54C,2.0,2
B004BNUCAU,5.0,1
B004BNWDNO,4.75,4
B004BO7UUE,5.0,1
B004BO9FH0,5.0,1
B004BOQNO8,5.0,1
B004BOT7N2,5.0,1
